genus_species,population_id,acclim_temp,latitude,longitude,genus,species,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units
Luxilus cornutus,Luxilus cornutus_40.79,17.43,40.79,-73.91,Luxilus,cornutus,New York US,Aquatic,NA,31.9,tmax,NA,SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Luxilus cornutus,Luxilus cornutus_NA,5,NA,NA,Luxilus,cornutus,NA,Aquatic,NA,26.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Brett 1956,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Luxilus cornutus,Luxilus cornutus_NA,10,NA,NA,Luxilus,cornutus,NA,Aquatic,NA,28.6,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Brett 1956,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Luxilus cornutus,Luxilus cornutus_NA,15,NA,NA,Luxilus,cornutus,NA,Aquatic,NA,30.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Brett 1956,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Luxilus cornutus,Luxilus cornutus_NA,25,NA,NA,Luxilus,cornutus,NA,Aquatic,NA,31,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Brett 1956,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Luxilus cornutus,Luxilus cornutus_NA,30,NA,NA,Luxilus,cornutus,NA,Aquatic,NA,31,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Brett 1956,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Meda fulgida,Meda fulgida_32.85,25,32.85,-110.61,Meda,fulgida,Aravaipa Creek Arizona US,Aquatic,14,34.7,tmax,0.99,SD,15,NA,LOE,0.3,NA,NA,NA,NA,NA,Bonar et al. 2005,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_32.85,30,32.85,-110.61,Meda,fulgida,Aravaipa Creek Arizona US,Aquatic,14,36.9,tmax,0.92,SD,13,NA,LOE,0.3,NA,NA,NA,NA,NA,Bonar et al. 2005,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_32.85,25,32.85,-110.61,Meda,fulgida,Aravaipa Creek Arizona US,Aquatic,14,37,tmax,0.59,SD,15,NA,death,0.3,NA,NA,NA,NA,NA,Bonar et al. 2005,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_32.85,30,32.85,-110.61,Meda,fulgida,Aravaipa Creek Arizona US,Aquatic,14,39.1,tmax,0.55,SD,13,NA,death,0.3,NA,NA,NA,NA,NA,Bonar et al. 2005,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,25,NA,NA,Meda,fulgida,NA,Aquatic,14,34.7,tmax,0.88,SD,12,NA,LOE,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,30,NA,NA,Meda,fulgida,NA,Aquatic,14,38.2,tmax,1.06,SD,12,NA,LOE,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,25,NA,NA,Meda,fulgida,NA,Aquatic,14,37,tmax,0.53,SD,12,NA,flaring operculum,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,30,NA,NA,Meda,fulgida,NA,Aquatic,14,38.8,tmax,0.71,SD,12,NA,flaring operculum,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,25,NA,NA,Meda,fulgida,NA,Aquatic,14,37,tmax,0.71,SD,12,NA,death,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Meda fulgida,Meda fulgida_NA,30,NA,NA,Meda,fulgida,NA,Aquatic,14,39.1,tmax,0.53,SD,12,NA,death,0.3,NA,NA,NA,NA,NA,Carveth et al. 2006,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notemigonus crysoleucas,Notemigonus crysoleucas_NA,26,NA,NA,Notemigonus,crysoleucas,NA,Aquatic,NA,36.8,tmax,0.37,SD,8,NA,LOE,0.017,NA,NA,NA,NA,NA,Beitinger et al. 2000,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_45.83,10,45.83,-78.42,Notemigonus,crysoleucas,Algonquin Park Ontario Canada,Aquatic,NA,29.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_45.83,20,45.83,-78.42,Notemigonus,crysoleucas,Algonquin Park Ontario Canada,Aquatic,NA,31.8,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_41.65,20,41.65,-82.83,Notemigonus,crysoleucas,Put-in Bay Ohio US,Aquatic,NA,32.1,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_41.65,25,41.65,-82.83,Notemigonus,crysoleucas,Put-in Bay Ohio US,Aquatic,NA,33.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_29.48,15,29.48,-81.68,Notemigonus,crysoleucas,Welaka Florida US,Aquatic,NA,30.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_29.48,20,29.48,-81.68,Notemigonus,crysoleucas,Welaka Florida US,Aquatic,NA,31.9,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_29.48,25,29.48,-81.68,Notemigonus,crysoleucas,Welaka Florida US,Aquatic,NA,33.2,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_29.48,30,29.48,-81.68,Notemigonus,crysoleucas,Welaka Florida US,Aquatic,NA,34.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_NA,20,NA,NA,Notemigonus,crysoleucas,NA,Aquatic,NA,32,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notemigonus crysoleucas,Notemigonus crysoleucas_35.66,10,35.66,-97.47,Notemigonus,crysoleucas,Central Oklahoma US,Aquatic,14,33.36,tmax,0.73,SD,28,NA,OS,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notemigonus crysoleucas,Notemigonus crysoleucas_35.66,10,35.66,-97.47,Notemigonus,crysoleucas,Central Oklahoma US,Aquatic,14,29.13,tmax,1.61,SD,28,NA,LOE,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notropis atherinoides,Notropis atherinoides_43.64,25,43.64,-79.49,Notropis,atherinoides,Toronto Ontario Canada,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_41.65,25,41.65,-82.83,Notropis,atherinoides,Put-in Bay Ohio US,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Hart 1952,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_35.66,10,35.66,-97.47,Notropis,atherinoides,Central Oklahoma US,Aquatic,14,34.1,tmax,0.65,SD,8,NA,OS,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notropis atherinoides,Notropis atherinoides_35.66,10,35.66,-97.47,Notropis,atherinoides,Central Oklahoma US,Aquatic,14,30.1,tmax,0.9,SD,8,NA,LOE,1,NA,NA,NA,NA,NA,Lutterschmidt & Hutchinson 1997,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notropis atherinoides,Notropis atherinoides_34.86,25,34.86,-96.73,Notropis,atherinoides,South Canadian River,Aquatic,14,37.65,tmax,0.4,SD,10,NA,OS,NA,NA,NA,NA,NA,NA,Matthews & Maness 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,14,days
Notropis atherinoides,Notropis atherinoides_47.29,20,47.29,-89.98,Notropis,atherinoides,Lake superior Minessota US,Aquatic,NA,35.2,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,25,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,32.6,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,10.5,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,27.1,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,7.8,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,28.6,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_34.95,15,34.95,-92.49,Notropis,atherinoides,Arkansas US,Aquatic,NA,34.5,tmax,NA,SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,5,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,23.2,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,10,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,26.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,15,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,28.9,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,20,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis atherinoides,Notropis atherinoides_42.08,25,42.08,-81.34,Notropis,atherinoides,Lake Erie,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
Notropis hudsonius,Notropis hudsonius_42.08,10,42.08,-81.34,Notropis,hudsonius,Lake Erie,Aquatic,NA,27.9,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,adults,NA,NA,NA,Cyprinidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days
